Date,AAPL,AMZN,BAC,CAT,CVX,GOOGL,JNJ,JPM,MMM,MSFT,PFE,PG,WFC,WMT,XOM
2010-02-17,-0.004179081657299966,-0.010380387269823488,0.03298180972596865,0.006652604892718461,-0.0020549705102597127,-0.0057085132790180015,0.005816698611116777,-0.0007486592356045207,0.002439146129425085,0.008465123647561246,-0.002821744706706819,0.00031792806424402187,-0.0021906927848632796,0.009335547603454897,-0.007845475764856613
2010-02-18,0.001876284534314765,0.015217956529471666,0.01404837325100039,0.005391251375183925,0.010707910025013145,0.009308724758000375,0.008596399715555814,0.00924057244422638,0.012103839180209075,0.013291398096245466,0.0033955671863032943,0.008591971660759867,0.00036554751616169057,-0.010913735634440647,0.0030412625089912826
2010-02-19,-0.006209610228964935,-0.004742526905884947,0.0,0.0076113900609600105,0.0058411491394376736,-0.004528417861302536,-0.00359137555246114,-0.009403466737653687,0.005054927279058985,-0.006903578849158043,0.014664043221291223,0.0009466893818885769,0.0010975084194559948,0.00037382047661527196,-0.0013643556424569603
2010-02-22,-0.006197953893139041,0.004169484937147416,0.02078058717249487,-0.0037769956760392853,-0.014719977415097452,0.0037723630807158237,-0.005014945528854509,0.020484563352951346,-0.010304109869310518,-0.0013899783812535427,-0.0022230919532253424,-0.00047275455121220666,0.02338320548553252,0.006356079668534909,-0.0071348426657539266
2010-02-23,-0.016764890441289038,-0.006524842525746033,-0.016656021821679245,-0.023608666425438574,-0.012609338663401304,-0.014241040000543048,-0.00283489823659977,-0.023745610632248337,-0.01202300602556916,-0.013922844758450625,-0.015598871791234314,-0.0033111321175824937,-0.02570498842769653,-0.0039010536121328876,-0.007034208727153879
2010-02-24,0.018268810210937625,0.021153202443078722,0.02446627644704713,0.005295001232646923,0.004164337997041745,-0.00672802743653389,0.0022114019925008055,0.024323179379123427,0.004516625871415325,0.010589346343198969,0.007923026164962987,0.010757725251312023,0.013557878548097424,0.005594971818622563,0.009393575082283778
2010-02-25,0.00667801471982421,-0.012696326904130362,0.013472369008762364,-0.002984501783276916,-0.0031791282534805454,-0.00948312726388445,-0.0026794305701610677,-0.005140899825994971,-0.004121411184649704,-0.0010478032156530093,-0.00673764365487306,-0.0029738376605873418,-0.007953508568213863,0.004265686419984149,-0.006254835138275738
2010-02-26,0.012970301019728625,0.0016920861489049255,0.0066462670590270445,0.004578289344307596,0.002634607830670932,0.0007028307976431059,-0.004425092655343743,0.03272685728871805,0.005141682278963389,0.0024474978187467578,-0.007914283577618475,-0.006593911590729862,-0.003644607445932202,-0.0014772418098784046,-0.0021491887014444266
2010-03-01,0.021356306093326616,0.05185813450351762,0.0030013595643667568,0.014022318215682672,0.007053499565638832,0.011180761734081779,0.006190951638725517,-0.003336010981220938,0.005364855678083202,0.012208054019531733,0.011395768397115535,0.0036348881847183545,0.0003657305898647767,-0.0031443918370095414,0.00615417528346307
2010-03-02,-0.0006693250490601432,0.00794925111222411,-0.014961229546237464,0.005185983828545737,0.007004982346987543,0.015712622190602987,0.0007885438936352518,-0.005020389429864491,0.006825544728352506,-0.019297829123340327,-0.008450822243765255,0.003149320765525987,0.019013042470857,-0.005751437452173769,0.0013759316788088949
2010-03-03,0.002297844811277816,0.002867784338788759,-0.004862945146833053,0.007222783483983974,-0.0025917162077596645,0.00787344466876716,-0.0006305481528986467,-0.0021623339175899092,-0.0016024965627590149,0.0,-0.01590897463512264,-0.002511603694190234,0.011840936456774642,0.0013065966638039495,-0.0009164147362447084
2010-03-04,0.006592677440957484,0.020970684267585415,0.0018324595539218613,-0.0020486611981718195,-0.00068318881048679,0.01699915182381817,0.0026812577028825224,0.009391039194177386,0.00024703794007407964,0.005973944504654716,0.0005776033819544502,0.0018884220932486873,0.008155679028150065,0.005590576342410891,-0.00045804611610811286
2010-03-05,0.03910601330891583,0.002956516590394198,0.01829302604981886,0.013344890127383602,0.016693897471238506,0.01734615261058403,0.007393481058100226,0.02123075082552317,0.017526596107596548,-0.0013973962946327578,0.008655850145001365,0.00031411223261335053,0.025325246642579513,0.0033357564965055264,0.016360543818298545
2010-03-08,0.0005932016864675926,0.00930881137822026,0.0023947042774949967,-0.005402696133826934,0.004575691501402357,-0.0030662425720723308,0.0024983728885392686,-0.005139088303616202,-0.013706956553325211,0.0013993517435741953,-0.007437812166807389,-0.007850434538430595,-0.008918952898655075,0.00018478147986877858,0.00015039720996012917
2010-03-09,0.017984568337121365,-0.009914665533779843,0.0035845761701700507,0.004582882635765673,-0.0045548499133637455,-0.0040711577122221065,0.0010905618323173716,-0.003991474262592498,0.008362943499660602,0.005937669860977213,-0.006916502277935832,0.0017409787510385133,0.0031147753202478423,-0.0016619154592625307,0.0045122784758486745
2010-03-10,0.008160895243927602,0.013119055452289752,0.018452440949189963,-0.0067592456640623855,-0.004576077456570737,0.029025921430814172,0.00031087261414919354,0.012022544886491016,-0.005244370258541298,0.005902710245462517,-0.004642634839233661,-0.004581772274180551,0.02035887680944759,-0.0023623839734643326,0.0065891435926295205
2010-03-11,0.0029354053830827898,0.023523114600585426,0.0005846175767931783,0.002041918988895608,0.0004051772737809767,0.008135956973247094,-0.001088752556622774,0.0058236407676457436,-0.0036787788680454625,0.007249244459331949,0.008163370407539894,0.0025394108842169416,0.006425715039387825,0.006339542776912177,0.0
2010-03-12,0.004877952822248677,-0.013175598445278047,-0.015771217042598762,0.024787642470758042,-0.0036489942689666988,-0.0027532634341430606,-0.0006227011305310892,-0.0006946050638552137,0.0014770350024766454,0.0030841605758840096,-0.012146180518699312,0.002374345507287323,-0.0043682620728401345,-0.0012972566961759746,-0.006247955111302939
2010-03-15,-0.012180028841897395,-0.005234429016991227,0.0,-0.014744862304302053,-0.0020345245819504143,-0.02822938068735603,0.00607655850156541,-0.0018542089335442657,-0.0014748565876731012,0.0006833774467911446,0.010538700926809419,0.006001598180316536,0.008774562835005328,0.028201112169186526,-0.0074852997102613505
2010-03-16,0.0027251306611577597,0.005033172055487922,0.010682646965067377,-0.0003359914220125715,0.005572851717747795,0.003586871002183134,-0.0006192319366056243,0.003946990117637217,0.0049227892634249315,0.0027313828543953367,0.0,-0.002669027279322389,0.013048373102392041,0.010284660411811641,0.004072493897467888
2010-03-17,-0.0014704302067364283,-0.0034145289196909623,0.014092546021468921,0.012951556526882513,0.009326831575132255,0.0006369569544544262,0.0018594101540918562,0.012720023249363388,0.0063681149716199315,0.008852446255043667,-0.0028963952229305034,0.007555307514370613,0.008916137964791071,-0.0012501708885802598,0.011867377442816629
2010-03-18,0.0023650347160961704,0.010811649174771176,-0.01100155302816297,-0.007471984628310113,0.0012052222906884236,0.0014851963078383879,0.006341990321762303,-0.003425560153997198,0.018130748548210063,-0.0006752459597981764,0.0011614791485834441,-0.0043738376316095895,-0.008510418830378508,0.0003575678319800435,0.00044533287348458295
2010-03-19,-0.010683506473000537,-0.01815307133628985,-0.01522265278195456,-0.006692615046117845,0.0029427336381584457,-0.011299387536317318,0.0007685825360244092,-0.004353668996267324,-0.020437617165442235,-0.0006751874696189208,-0.01857187080109668,0.0017255650067140582,0.002971288311856002,-0.010725683402766473,-0.005193784992371886
2010-03-22,0.011248921922277777,0.0009206048380370202,0.008323204363178016,0.009769291347643483,-0.0069352482601642285,-0.004464309589825133,-0.00015361706308736345,0.006673953851722425,-0.0014640624001993618,0.00033807937945873334,0.01419282324140525,0.0006268349150351238,0.0009874003160252887,0.005059562542372387,-0.0010440357715116866
2010-03-23,0.016062235618599763,-0.009274184912531624,0.01002372050351985,0.041033811940903275,0.004163404328738851,-0.015246649804689483,0.003993633637087823,0.019204391908805407,0.00623154490246125,0.009459247225175993,0.022740236321173946,0.010175040658374712,0.022032655028828785,0.004854308325272116,-0.00029875526902234384
2010-03-24,0.004423068046027767,-0.009438321521351711,0.02568582784459439,-0.0056075229682815975,-0.011234528672354305,0.015172947358872424,-0.00933276162764829,0.008075554541038477,-0.008985850228776071,-0.0076975526065884425,0.00399098499737538,-0.014256788026225209,-0.007078963375032332,-0.005546945449048768,-0.006721522346380238
2010-03-25,-0.011858876314958189,0.052249271877399917,0.009675434185974607,0.0012886042225532801,-0.0017580974302103813,0.009958303200759744,-0.0027801066964419086,0.0,-0.008332471320542933,0.012141775595456039,-0.01249269259391339,0.00015715692047435503,0.006480936609282617,0.0005401684803052476,-0.0030075239595905856
2010-03-26,0.01875144507372961,0.0024493426421048348,0.009019415082893056,0.004827591595854885,0.008536398425747382,-0.0003375269994313479,-0.002942383752104538,0.0017801633319600718,0.000865064111726932,-0.011662773516874947,-0.014376129284465189,0.0011004938725536206,0.005151214972825224,-0.0017983051177629106,0.0036199366044136205
2010-03-29,0.006452823027444987,0.0004442854281088149,0.007821091518908307,0.016656337253325937,0.010748284367150251,-0.0004266231400064102,0.006834757943066538,-0.0035542542929698495,0.004444513543157003,-0.002360028390572033,0.00816779868512163,0.0006282164160138493,-0.0038435195258591515,0.004143081347949051,0.011421699794801565
2010-03-30,0.014888876482689106,0.010805203340767955,-0.015520861609346293,-0.00504080808756413,0.0009305656066382895,0.007574154335827643,0.0012335932518083847,-0.006241556851633079,0.03588949778658623,0.00608311086599822,-0.0011574383947827727,-0.0010984048593423168,-0.00836018954179718,0.0030501749725191374,-0.0037144852589396926
2010-03-31,-0.0036040927414638935,-0.005930614153551894,0.005067537413038226,-0.004908389190530382,0.007038684583814625,0.0007234074584887562,0.0046225854666308575,0.0038132993534378823,-0.008423897675461922,-0.016123547648098868,-0.006372844816128209,-0.006126386454271104,0.00907921354154917,-0.005544677399974662,-0.001044086255825638
2010-04-01,0.004127937162638373,-0.029166967536158328,0.010644079945636209,0.018138454536944737,0.011341065542827433,0.0029623573306798434,0.008742508727409781,0.010738357722613001,0.0033505947428325022,-0.004438226107641996,-0.004081963881770512,0.001422488925138854,0.00803360212772919,-0.0019779064551732617,0.00940577129276754
2010-04-05,0.01067909558314084,-0.0024277056828312382,0.004988952984022577,0.01562720997320799,0.012648272629533164,0.0038853772860185654,-0.005625965843152891,0.003541191451599923,0.004054456308786536,0.003772056586685668,-0.010538253214462667,0.006312791005323781,0.004462816333867359,0.0,0.008578513634756257
2010-04-06,0.004403062850678818,0.030952892449414904,0.019856883115562773,0.004616322741051615,0.0028324757192959016,-0.0048860540483838255,-0.0013757751124578999,0.011028033186829322,0.0019003771707757355,0.0017082700387593963,0.0035501635943981924,-0.010194287615227782,0.02443661768029748,0.0007205340991189857,-0.00425292651849174
2010-04-07,0.004424846603879651,-0.005089944800012791,0.007030474650249197,-0.012559351092987114,-0.00654822090172591,-0.008236228146053737,-0.0013781342768626192,-0.011343869797462047,-0.008179940284474219,0.001023231425490545,0.006485796152640999,-0.00966576889614712,-0.00898404147234344,-0.004502167942068813,-0.00824741700823306
2010-04-08,-0.0027016946849753865,0.04515453631680333,0.0016115575450577069,0.00015527324763664474,0.0037482900719887358,0.007009245502310524,-0.004446824439932162,0.00970880891792647,-0.00848667434947048,0.019420658844855776,0.004100870873692486,0.0009600738286941191,0.007502281571496461,0.0018088968004992267,0.007721980352063396
2010-04-09,0.0076683161231498875,-0.006384800964120418,-0.003217270313367604,0.012251547741124913,0.02369335521671556,-0.0022380125728441724,0.0032345296654989752,0.004807852123227985,0.006510223125436587,0.014037545754579606,0.006417572043486697,0.002717279018446872,0.0021720468078372246,-0.0055978131233949124,0.013262572427265917
2010-04-12,0.0020679833838004313,0.008139391973025267,0.003765398668020614,0.022368854706680708,0.011697923562431933,0.01149739796836613,-0.0004603600257205853,0.0034799511198730926,-0.0025155287973018803,-0.0006592767497942686,0.0023191241632434245,-0.0004781808149784128,0.003715094103119876,-0.0009079695966728307,-0.0007270425206181708
2010-04-13,0.0005777931360144706,-0.007365445637085188,0.000535463473896769,-0.008092320240700057,-0.002735460008125523,0.024514113976568108,0.008754590833369269,-0.005852164977560137,0.007924930924338991,0.004287874584737228,-0.00636211654813712,0.004784576336505086,-0.008328133609030175,-0.005452335803015629,-0.0007274708080310388
2010-04-14,0.013447362289029652,0.02939502441374997,0.039100428898447115,0.016467748019357797,0.00461286893007995,0.003800479473693885,-0.0028929325337214706,0.040549358335590924,0.005361361111997809,0.012150722113142942,-0.006402963516872862,0.00301623275541707,0.03514772048882131,-0.0014619996480061959,-0.0007285042135857234
2010-04-15,0.013146946333450371,0.010673643180531434,0.004123476515477842,0.013971566445313943,0.012534214126046717,0.010696008835558546,0.00030554391534676206,0.0016763901970711093,0.007228208832620764,0.001622687523975097,-0.004686485582667599,-0.0030071624535239483,0.006911024654656872,-0.009333866672244118,-0.00510112970223997
2010-04-16,-0.006106786755053606,-0.025030844647942585,-0.05492761853166428,-0.019642694278013573,-0.010295096337168186,-0.07584396941442317,-0.007480256452724543,-0.047270691726180036,-0.014588344536175635,-0.006478918047348459,-0.011183233296572781,-0.0023809444103568556,-0.028349619239615986,-0.000369245520781325,-0.004834378033584996
2010-04-19,-0.0013340260311804908,0.0018287981201541292,-0.0010864707788621475,0.001644854586885236,0.0070581391797572834,-9.094061842862544e-05,0.01553363593037882,-0.0035124266018656813,0.0016713223892601548,0.012063564741263466,-0.0005950264257050808,0.0058874219310420806,0.014127517950319746,0.005174280136104548,0.004416164821268165
2010-04-20,-0.010037736995241464,0.012427160387356695,0.011963108153564717,0.007613206946063045,0.008977270042418661,0.008980208181519345,-0.0006054482822022145,0.010795025294137561,0.016329290367891547,0.010309237852305309,-0.0017869391078921826,-0.00047456972519677176,0.02029112899222607,0.0023897538537480667,0.010845859414583714
2010-04-21,0.05981425114610128,0.015464602744386324,-0.017732625149982306,0.0037038158504247853,-0.0015841086553495254,-0.0013332747623117092,-0.009092458910562873,-0.011551917568958237,0.005042467197474032,-0.0009562644107952156,-0.009546794188427854,0.0069630567684757505,-0.020184212503155496,-0.000916474539628398,-0.0007252297915166794
2010-04-22,0.02796887456806174,0.024994890681423465,0.014223358688484788,0.002673357379854746,-0.00878890593265369,-0.013061480819766436,-0.00932884961543845,-0.013450409794515172,0.004084319798472569,0.0019150891985286744,-0.007228419483726434,-0.0006288087795341957,0.01726729332263921,0.00036708636218452106,-0.005223336141330526
2010-04-23,0.016361971995194624,-0.04304083656472135,-0.005932728693305744,0.018811883409991292,0.01810316338969531,-0.0037839474913414772,0.004013456244573499,0.004470228090469375,0.00615894948070328,-0.013699017037360872,0.026092111093839465,-0.0007863160165977323,-0.0029776877090507137,0.0007339761407869627,0.009918174480314956
2010-04-26,-0.004910983651462586,0.02422895832775862,-0.020618870148751633,0.04172726007498495,-0.000967791785320915,-0.024495825349418743,-0.004304698310646948,-0.023364715207440545,0.009933446374399857,0.0048453938399422025,-0.005322209793897081,0.0062952886997091895,-0.022700341392475676,-0.00898572295872846,0.000722302078339343
2010-04-27,-0.027680513648993044,-0.034600011072501435,-0.032133269274484566,-0.043544798888344394,-0.028574823836226892,-0.0048528241960578145,-0.007411881068266513,-0.03372048163070562,0.006060623314760649,-0.008357568821273254,-0.021403090071058006,-0.01298084938092614,-0.0305619891257497,0.0,-0.014720672652916988
2010-04-28,-0.0016794274595824943,-0.018800116251303733,0.017744697478332627,0.006420170923991275,0.004860666869983543,0.0002456678631455045,0.005289289908918526,0.02475808378518174,0.003069817626998761,0.001944721875622113,0.0042527303722950105,0.008654153894569694,0.023013735169783667,-0.00795702951467292,0.013475783314106149
2010-04-29,0.026911727712218392,0.017079290198055652,0.029246338376211378,0.02580868179209639,0.020714416751375087,0.005309911348380769,0.006035088903513897,0.012424776129419168,0.01235271031278784,0.0029119551076326466,0.019963884128515463,-0.015355561676979823,0.024037418336806393,0.0016789429920285315,-0.007659894179132376
2010-04-30,-0.02810463055696255,-0.0326677687560879,-0.025682958283348323,-0.03759726462680035,-0.010329056429138728,-0.011841938407398667,-0.010920982716046579,-0.032272254014398705,-0.007388611439049453,-0.01483864644705557,-0.008303895780517934,-0.0006427749728075138,-0.0036116397812019363,-0.001117788712883372,-0.012962538459329487
2010-05-03,0.020146075918579864,0.002844606665689531,0.012899785134529385,0.027169755097748993,0.017068117626708457,0.009320837477400534,0.016018578075846612,0.022310710528388844,0.0128567756480924,0.010477517157327476,0.01136359478618787,0.008365585745883308,0.023255836249210127,0.0018647207150372935,0.001032687583728542
2010-05-04,-0.0287965423710157,-0.05571312943009621,-0.02768557651730852,-0.0463254215836314,-0.024990985592007298,-0.04566530135995883,-0.0096438005867866,-0.02435085035189921,-0.023716895336766797,-0.02365483942530855,0.020697570462159698,-0.015475886441668085,-0.027745134388977633,0.005209978934581194,-0.020194341884464673
2010-05-05,-0.010398539485322655,0.008472665180022876,-0.0017084181634948736,-0.011094588254612958,-0.007058330382449629,0.006694732946967097,0.00680086241137734,0.003767557693399093,-0.012431692494664692,-0.009292855984171067,0.005855038021971293,0.0072925619898775995,-0.006992959208015237,0.01388360822494672,-0.004513477515513009
2010-05-06,-0.038048598886830876,-0.016955633933002923,-0.07130609739051386,-0.037295264548840024,-0.037286302101609436,-0.02175545428600012,-0.026711669726743104,-0.04269267271879729,-0.027138900674972044,-0.029145898763150768,-0.025611127714168624,-0.02268350205404701,-0.04531535400616005,-0.02811742761190017,-0.034456595130798906
2010-05-07,-0.04219332675580567,-0.028979887853059938,-0.006142870848220072,-0.022046784049460588,-0.0012955487393218057,-0.01108937960965084,-0.0014193657134220494,-0.001225124940183564,-0.019112335325927154,-0.026570243315560904,-0.01672621749778469,-0.0072427298322294,-0.01154602817019057,-0.015592879953960526,-0.002973698330204777
2010-05-10,0.07686815851730366,0.05048804271130103,0.06922126457100042,0.07391271977094571,0.036187222434899136,0.057813080313658505,0.0227450972136527,0.029194665523329277,0.040421038752822325,0.02587774003771859,0.0328066461496308,0.03498563809588018,0.06976012574004198,0.0034355017803771037,0.024018672597771573
2010-05-11,0.009961062048389202,-0.006321896940992722,-0.008092272864977379,-0.009296572213973064,-0.0023791163976776275,-0.024154080527881372,-0.0012353950602348451,-0.009535546545812124,-0.010818022690901374,-0.002073772583383482,0.0005882366687777196,-0.0008007805670606771,-0.0018200515567664555,-0.002282593634940211,-0.0050931972799938
2010-05-12,0.02171335989830192,0.026138323571195388,-0.005244723695818965,0.03148171518515297,0.004517086752946264,-0.007189823638876103,0.0035561072143701633,0.003369823178044129,0.016463130042946084,0.019391034437140187,-0.006466910564629891,0.010421558308627787,0.022789238070981765,0.006193123239945253,0.006980978788958092
2010-05-13,-0.01423161623440028,-0.0179278232325093,-0.011716654736949605,-0.01819522663984119,-0.014239114102215011,0.010862913317551293,-0.0035435061266689827,-0.021107647755317482,-0.009833323169079033,-0.006793535239042581,-0.020118728561996813,-0.004284221178575964,-0.01723069827347168,-0.0015246934638446508,-0.0026191708997101992
2010-05-14,-0.01757269571141218,-0.02236256321710095,-0.03141650794372275,-0.030339720235327383,-0.013811274648958816,-0.006557392820057517,-0.01082401433272051,-0.022543882327471176,-0.010632004979988396,-0.01060191349108952,-0.02173850708811964,-0.0033465621549733093,-0.03143917057394563,-0.005343446620946879,-0.017608782919016686
